Date,USLB,CLTL,STPP,INDU,DTYL,PPTY,EFU,NIQ,FLCO,FAB,HVT,UCHF,EVLMC,FCBP,FLMB
2018-01-17,29.90776824951172,100.65270233154295,30.75,9.739999771118164,77.11000061035156,,20.42898368835449,11.805318832397461,22.515819549560547,55.737159729003906,20.349538803100586,26.209999084472656,49.71726608276367,21.65972900390625,23.36906433105469
2018-01-18,29.757099151611328,100.65270233154295,30.75,9.770000457763672,77.11000061035156,,20.68632698059082,11.851510047912598,22.424701690673828,55.31887435913086,20.26276016235352,28.13999938964844,49.71726608276367,21.88302993774414,23.378433227539066
2018-01-19,29.870100021362305,100.65270233154295,30.75,9.81999969482422,77.11000061035156,,20.508167266845703,11.851510047912598,22.351808547973636,55.82272338867188,20.39292907714844,28.13999938964844,49.71726608276367,21.65972900390625,23.28480529785156
2018-01-22,30.10552215576172,100.65363311767578,30.75,9.75,77.11000061035156,,20.25082397460937,11.860747337341307,22.411035537719727,56.07940292358398,20.479705810546875,27.71999931335449,49.71726608276367,21.88302993774414,23.3503475189209
2018-01-23,30.29385757446289,100.65745544433594,30.309999465942386,9.81999969482422,77.11000061035156,,20.01327896118164,11.94388198852539,22.411035537719727,56.22200012207031,20.21936798095703,28.26000022888184,49.71726608276367,23.222808837890625,23.3503475189209
2018-01-24,30.29385757446289,100.7099838256836,30.309999465942386,9.81999969482422,77.11000061035156,,19.87471008300781,11.87922191619873,22.41559410095215,56.14594650268555,20.132587432861328,29.729999542236328,49.71726608276367,23.222808837890625,23.3503475189209
2018-01-25,30.22323226928711,100.66700744628906,31.31999969482422,9.779999732971193,77.11000061035156,,20.05286979675293,11.888460159301758,22.41559410095215,55.92729949951172,20.21936798095703,29.88999938964844,49.71726608276367,23.222808837890625,23.3503475189209
2018-01-26,30.32304954528809,100.68133544921876,31.31999969482422,9.779999732971193,77.11000061035156,,19.696548461914066,11.805318832397461,22.48849105834961,56.28854370117188,20.349538803100586,31.15999984741211,49.71726608276367,22.77621650695801,23.21926689147949
2018-01-29,30.28443717956543,100.72906494140624,31.31999969482422,9.789999961853027,73.55000305175781,,20.082563400268555,11.7406587600708,22.38825035095215,55.93680191040039,20.17597770690918,30.649999618530273,49.71726608276367,23.580078125,23.21926689147949
2018-01-30,29.956735610961914,100.72906494140624,31.31999969482422,9.81999969482422,73.72000122070312,,20.41908836364746,11.7406587600708,22.39737319946289,55.2523193359375,19.9156436920166,31.059999465942386,49.71726608276367,23.580078125,23.21926689147949
2018-01-31,29.95484733581543,100.72906494140624,31.25,9.819899559020996,73.72000122070312,,20.49827003479004,11.777608871459961,22.436649322509766,55.1002197265625,19.351585388183594,31.53499984741211,49.71726608276367,22.77621650695801,23.27369880676269
2018-02-01,29.86068344116211,100.7195053100586,31.729999542236328,9.809900283813477,73.43000030517578,,20.330005645751953,11.69447422027588,22.368135452270508,54.93861389160156,19.04785919189453,32.080001831054695,49.73565292358398,22.99950790405273,23.27369880676269
2018-02-02,29.474594116210934,100.7099838256836,31.71999931335449,9.800000190734863,73.43000030517578,,21.260398864746094,11.602100372314453,22.317886352539066,53.712257385253906,18.961078643798828,31.290000915527344,49.73565292358398,23.11562538146973,23.27369880676269
2018-02-05,28.683582305908203,100.76725769042969,31.690000534057614,9.800000190734863,73.43000030517578,,23.041996002197266,11.537442207336426,22.363561630249023,51.80143356323242,18.570579528808594,31.290000915527344,49.73565292358398,23.11562538146973,23.27369880676269
2018-02-06,28.589414596557614,100.6985092163086,31.690000534057614,9.800000190734863,73.43000030517578,,21.98293113708496,11.546676635742188,22.29961585998535,52.56195831298828,18.48379898071289,30.95000076293945,49.73565292358398,23.11562538146973,23.27369880676269
2018-02-07,28.702415466308594,100.72906494140624,31.690000534057614,9.800000190734863,73.43000030517578,,22.59659576416016,11.620576858520508,22.29961585998535,52.79011535644531,18.570579528808594,29.90500068664551,49.73565292358398,23.11562538146973,23.27369880676269
2018-02-08,28.702415466308594,100.72906494140624,32.65999984741211,9.75,73.13999938964844,,23.75463485717773,11.620576858520508,22.29961585998535,51.12646102905274,18.397022247314453,30.729999542236328,49.67601013183594,23.295654296875,22.89831352233887
2018-02-09,27.666566848754886,100.7195053100586,32.860000610351555,9.760000228881836,73.11000061035156,,23.487394332885746,11.528200149536133,22.098634719848636,51.12646102905274,18.744138717651367,30.729999542236328,49.67601013183594,23.295654296875,22.89831352233887
2018-02-12,28.32574462890625,100.7195053100586,32.860000610351555,9.770000457763672,73.11000061035156,,23.00240135192871,11.500490188598633,22.098634719848636,51.89649963378906,18.527189254760746,30.729999542236328,49.67601013183594,23.295654296875,22.89831352233887
2018-02-13,28.37282943725586,100.72906494140624,32.860000610351555,9.770000457763672,73.11000061035156,,22.97271156311035,11.565152168273926,21.970741271972656,51.98205947875977,18.180076599121094,31.059999465942386,49.67601013183594,23.295654296875,22.907699584960934
2018-02-14,28.77775001525879,100.69945526123048,32.36999893188477,9.779999732971193,73.11000061035156,,22.12150382995605,11.580902099609375,21.970741271972656,52.7520866394043,18.48379898071289,31.35000038146973,49.67601013183594,23.295654296875,22.907699584960934
2018-02-15,29.1214599609375,100.69945526123048,32.36999893188477,9.739999771118164,73.11000061035156,,21.933446884155273,11.571638107299805,21.979875564575195,53.21791076660156,18.83091354370117,31.35000038146973,49.67601013183594,23.295654296875,22.8232421875
2018-02-16,29.22033882141113,100.72906494140624,32.36999893188477,9.74489974975586,73.11000061035156,,21.626615524291992,11.516047477722168,21.979875564575195,53.53163146972656,18.744138717651367,31.35000038146973,49.67601013183594,23.295654296875,22.8232421875
2018-02-20,29.045188903808594,100.72906494140624,32.72999954223633,9.779999732971193,73.11000061035156,,22.15119743347168,11.543842315673828,21.979875564575195,52.81863784790039,18.223468780517575,30.76000022888184,49.67601013183594,23.169633865356445,22.8232421875
2018-02-21,29.06025695800781,100.77682495117188,32.72999954223633,9.779999732971193,73.11000061035156,,22.260072708129886,11.478991508483887,21.86111259460449,52.98976135253906,17.78957176208496,30.420000076293945,49.67601013183594,23.169633865356445,22.8232421875
2018-02-22,28.984922409057614,100.77682495117188,32.72999954223633,9.79990005493164,73.11000061035156,,21.893856048583984,11.46045970916748,21.915016174316406,52.59048843383789,18.049909591674805,30.79999923706055,49.67601013183594,23.169633865356445,22.8232421875
2018-02-23,29.158191680908203,100.77682495117188,32.72999954223633,9.800000190734863,73.11000061035156,,21.755285263061523,11.543842315673828,21.915016174316406,53.28445816040039,18.180076599121094,30.79999923706055,49.67601013183594,22.773569107055664,22.86077880859375
2018-02-26,29.31450843811035,100.77682495117188,32.919998168945305,9.800000190734863,73.11000061035156,,21.389068603515625,11.608695030212402,21.96160316467285,53.59817504882813,18.223468780517575,30.79999923706055,49.67601013183594,22.953601837158203,22.86077880859375
2018-02-27,29.229759216308594,100.77682495117188,32.90999984741211,9.760000228881836,73.11000061035156,,21.903751373291016,11.617961883544922,21.98809814453125,52.97074508666992,17.659406661987305,30.79999923706055,49.67601013183594,22.953601837158203,22.86077880859375
2018-02-28,28.97079086303711,100.77682495117188,32.90999984741211,9.779999732971193,73.11000061035156,,22.359050750732425,11.67354965209961,21.954212188720703,53.04679870605469,17.659406661987305,30.79999923706055,49.67601013183594,22.953601837158203,22.905914306640625
2018-03-01,28.92841720581055,100.77682495117188,32.5,9.81999969482422,73.11000061035156,,23.140972137451172,11.645753860473633,21.9725284576416,51.94403076171875,17.876352310180664,29.21999931335449,49.69341278076172,22.90859413146973,22.905914306640625
2018-03-02,28.81541633605957,100.77682495117188,31.26000022888184,9.760000228881836,73.11000061035156,,23.101381301879886,11.590166091918945,21.880935668945312,52.0676155090332,17.963132858276367,30.38999938964844,49.69341278076172,22.90859413146973,22.905914306640625
2018-03-05,29.15442085266113,100.8054428100586,31.5,9.84000015258789,73.11000061035156,,22.59659576416016,11.599430084228516,21.880935668945312,52.89468765258789,17.832962036132812,30.38999938964844,49.69341278076172,22.90859413146973,22.88710784912109
2018-03-06,29.30980110168457,100.8054428100586,31.5,9.81999969482422,73.11000061035156,,22.45802879333496,11.571638107299805,21.990846633911133,53.14186477661133,18.049909591674805,30.38999938964844,49.69341278076172,22.90859413146973,22.88710784912109
2018-03-07,29.28625869750977,100.8054428100586,32.220001220703125,9.81999969482422,73.11000061035156,,22.59659576416016,11.50678539276123,21.990846633911133,52.97074508666992,18.00651741027832,30.38999938964844,49.69341278076172,22.90859413146973,22.88710784912109
2018-03-08,29.25894927978516,100.8054428100586,32.759998321533196,9.81999969482422,73.11000061035156,,22.41843605041504,11.525311470031738,21.9725284576416,52.89468765258789,18.00651741027832,30.38999938964844,49.69341278076172,23.05261611938477,22.88710784912109
2018-03-09,29.25894927978516,100.8054428100586,32.759998321533196,9.81999969482422,73.11000061035156,,22.012630462646484,11.534579277038574,21.926729202270508,53.6266975402832,17.919740676879886,28.540000915527344,49.69341278076172,23.04361343383789,22.88710784912109
2018-03-12,29.78723335266113,100.8054428100586,32.759998321533196,9.760000228881836,73.11000061035156,,21.933446884155273,11.534579277038574,21.89193153381348,53.64571762084961,17.78957176208496,28.84000015258789,49.69341278076172,23.17863464355469,22.88710784912109
2018-03-13,29.785348892211914,100.82453918457031,32.459999084472656,9.760000228881836,73.11000061035156,,22.29966354370117,11.562370300292967,21.89193153381348,53.48409652709961,17.903385162353516,29.270000457763672,49.69341278076172,23.76372528076172,22.88710784912109
2018-03-14,29.54992866516113,100.81021881103516,32.459999084472656,9.760000228881836,73.11000061035156,,22.30956077575684,11.585131645202635,21.890100479125977,53.09432601928711,17.772064208984375,28.899999618530273,49.69341278076172,23.6737117767334,22.88710784912109
2018-03-15,29.54992866516113,100.81021881103516,32.459999084472656,9.770000457763672,73.11000061035156,,22.260072708129886,11.622295379638672,21.93131256103516,52.89468765258789,17.772064208984375,28.899999618530273,99.38682556152344,23.628705978393555,22.88710784912109
2018-03-16,29.63467788696289,100.81309509277344,32.459999084472656,9.770000457763672,73.11000061035156,,22.161096572875977,11.622295379638672,21.91757202148437,53.28445816040039,17.990930557250977,28.899999618530273,99.38682556152344,23.313655853271484,22.88710784912109
2018-03-19,29.24785232543945,100.81021881103516,32.459999084472656,9.760000228881836,73.11000061035156,,22.497617721557614,11.631587028503418,21.862619400024414,52.7615966796875,17.728290557861328,28.5,99.38682556152344,23.583698272705078,22.88710784912109
2018-03-20,29.27615737915039,100.80638885498048,31.290000915527344,9.75,73.11000061035156,,22.58669853210449,11.603713035583494,21.80766487121582,52.79963302612305,17.203006744384766,27.90999984741211,99.38682556152344,23.394670486450195,22.88710784912109
2018-03-21,29.27615737915039,100.87230682373048,31.290000915527344,9.760000228881836,73.11000061035156,,22.497617721557614,11.594423294067385,21.771949768066406,53.06581497192383,17.421878814697266,27.90999984741211,99.38682556152344,23.36766624450684,22.88710784912109
2018-03-22,29.01198387145996,100.85318756103516,31.290000915527344,9.760000228881836,73.11000061035156,,23.319133758544922,11.585131645202635,21.849796295166016,51.86632919311523,16.852819442749027,28.479999542236328,99.38682556152344,23.394670486450195,22.943523406982425
2018-03-23,28.653461456298828,100.85318756103516,31.290000915527344,9.770000457763672,73.11000061035156,,23.93279457092285,11.585131645202635,21.824148178100586,51.5138168334961,16.327533721923828,28.71999931335449,99.38682556152344,23.394670486450195,22.943523406982425
2018-03-26,28.46476745605469,100.84363555908205,31.290000915527344,9.770000457763672,73.11000061035156,,23.45770072937012,11.603713035583494,21.830562591552734,51.29469299316406,16.72149658203125,29.15999984741211,99.38682556152344,23.40367126464844,22.943523406982425
2018-03-27,28.78554725646973,100.84363555908205,31.290000915527344,9.777999877929688,73.11000061035156,23.47160339355469,23.00240135192871,11.631587028503418,21.830562591552734,51.20895767211914,16.72149658203125,28.6200008392334,99.38682556152344,23.40367126464844,22.943523406982425
2018-03-28,28.71006965637207,100.9295654296875,31.29999923706055,9.81999969482422,73.11000061035156,23.47160339355469,23.1607666015625,11.65945816040039,21.899259567260746,51.47571563720703,17.071687698364258,27.899999618530273,99.38682556152344,23.40367126464844,22.943523406982425
2018-03-29,29.02141571044922,100.91047668457031,31.29999923706055,9.8100004196167,73.11000061035156,23.47160339355469,22.764856338500977,11.668745040893555,21.980125427246094,52.07593154907226,17.640743255615234,27.899999618530273,99.38682556152344,23.394670486450195,22.99724769592285
2018-04-02,28.1911563873291,100.87994384765624,31.29999923706055,9.800000190734863,73.11000061035156,23.592304229736328,23.36862373352051,11.678037643432615,21.980125427246094,50.63731384277344,16.852819442749027,27.899999618530273,99.38683319091795,23.295654296875,22.99724769592285
2018-04-03,28.38456916809082,100.87994384765624,31.29999923706055,9.800000190734863,73.11000061035156,23.833702087402344,23.022201538085934,11.68732738494873,21.93417358398437,51.47571563720703,17.159235000610348,27.3799991607666,99.38683319091795,23.40367126464844,22.99724769592285
2018-04-04,28.44589424133301,100.9486846923828,30.920000076293945,9.800000190734863,73.11000061035156,24.047252655029297,23.111276626586914,11.752360343933105,21.93417358398437,52.11404037475586,17.027915954589847,27.40999984741211,99.40274047851562,23.49368476867676,22.99724769592285
2018-04-05,28.44589424133301,100.9486846923828,31.32999992370605,9.8100004196167,73.11000061035156,23.917266845703125,22.497617721557614,11.696617126464846,21.95255470275879,52.59992980957031,17.421878814697266,26.8799991607666,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-06,28.474201202392575,100.9486846923828,31.940000534057614,9.850000381469727,73.11000061035156,23.76871109008789,22.497617721557614,11.724491119384766,21.970932006835934,51.36138534545898,16.63395118713379,27.18000030517578,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-09,28.84215545654297,100.97733306884766,30.920000076293945,9.81999969482422,73.11000061035156,23.75014305114746,22.517414093017575,11.743072509765625,21.980125427246094,51.99018859863281,15.802252769470215,27.56999969482422,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-10,28.898761749267575,100.96778869628906,31.13999938964844,9.850000381469727,73.11000061035156,23.75942611694336,22.04232215881348,11.743072509765625,21.980125427246094,52.39031982421875,16.19621467590332,27.56999969482422,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-11,28.898761749267575,100.96778869628906,31.020000457763672,9.850000381469727,73.11000061035156,23.805849075317386,21.933446884155273,11.761651039123535,22.108766555786133,52.07593154907226,16.021120071411133,27.56999969482422,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-12,28.93650245666504,100.96778869628906,30.79999923706055,9.850000381469727,73.11000061035156,23.51802635192871,21.933446884155273,11.71926498413086,22.082115173339844,52.26647186279297,15.846026420593262,27.56999969482422,99.40274047851562,23.853744506835934,22.99724769592285
2018-04-13,28.83743667602539,100.96778869628906,31.3799991607666,9.850000381469727,73.11000061035156,23.60158920288086,21.933446884155273,11.691316604614258,22.06649398803711,52.09498596191406,15.670930862426758,27.56999969482422,99.40274047851562,24.123783111572266,22.99724769592285
2018-04-16,28.83743667602539,100.96778869628906,31.3700008392334,9.850000381469727,73.11000061035156,23.84298896789551,21.933446884155273,11.644740104675293,22.062820434570312,52.819053649902344,16.10866928100586,27.56999969482422,99.40274047851562,24.123783111572266,22.99724769592285
2018-04-17,29.41767883300781,100.96778869628906,30.899999618530273,9.829999923706056,73.11000061035156,24.15866851806641,21.78497886657715,11.644740104675293,22.11795997619629,52.876220703125,16.152442932128903,26.440000534057614,99.40274047851562,24.123783111572266,22.99724769592285
2018-04-18,29.41767883300781,100.93914031982422,31.149999618530273,9.829999923706056,73.11000061035156,24.07510757446289,21.78497886657715,11.626107215881348,22.02606201171875,53.26683044433594,16.152442932128903,26.440000534057614,99.40274047851562,24.123783111572266,22.99724769592285
2018-04-19,29.41767883300781,100.98686981201172,31.25,9.829999923706056,73.11000061035156,23.74085998535156,21.715696334838867,11.626107215881348,21.92498588562012,52.86669158935547,15.758478164672852,26.440000534057614,99.40274047851562,24.123783111572266,22.99724769592285
2018-04-20,29.05915641784668,100.98686981201172,31.25,9.84000015258789,73.11000061035156,23.536590576171875,21.715696334838867,11.60747528076172,21.842287063598636,52.47607803344727,15.62716007232666,26.440000534057614,99.40274047851562,24.07877540588379,22.99724769592285
2018-04-23,29.05915641784668,100.98686981201172,31.25,9.850000381469727,73.11000061035156,23.480886459350586,21.923545837402344,11.626107215881348,21.88823127746582,52.64756393432617,15.62716007232666,26.440000534057614,99.40274047851562,24.07877540588379,22.99724769592285
2018-04-24,28.870460510253906,100.9964370727539,31.79999923706055,9.84000015258789,73.11000061035156,23.592304229736328,21.88395500183105,11.59815788269043,21.799091339111328,52.333168029785156,15.97734832763672,26.440000534057614,99.40274047851562,23.943756103515625,22.99724769592285
2018-04-25,28.870460510253906,100.98021697998048,32.18000030517578,9.81999969482422,73.11000061035156,23.60158920288086,21.88395500183105,11.542263984680176,21.741207122802734,52.53323745727539,15.933576583862305,26.440000534057614,99.40274047851562,23.89874649047852,22.99724769592285
2018-04-26,29.088401794433594,100.98021697998048,32.18000030517578,9.859999656677246,73.11000061035156,23.926551818847656,21.88395500183105,11.532946586608887,21.814720153808594,52.59992980957031,16.064895629882812,26.440000534057614,99.40274047851562,23.943756103515625,22.99724769592285
2018-04-27,29.11576843261719,100.98021697998048,32.18000030517578,9.850000381469727,73.11000061035156,24.33507537841797,21.88395500183105,11.59815788269043,21.85881996154785,52.59992980957031,16.239988327026367,26.440000534057614,99.40274047851562,23.943756103515625,22.99724769592285
2018-04-30,28.95065689086914,101.0088348388672,32.18000030517578,9.850000381469727,73.11000061035156,24.25151634216309,21.88395500183105,11.59815788269043,21.82013511657715,52.07593154907226,15.88980197906494,26.440000534057614,99.40274047851562,23.943756103515625,23.0416316986084
2018-05-01,28.823286056518555,101.00596618652344,32.18000030517578,9.858400344848633,73.11000061035156,24.49291610717773,21.88395500183105,11.579527854919435,21.82013511657715,52.01876449584961,15.670930862426758,26.440000534057614,99.4226531982422,24.303808212280273,23.0416316986084
2018-05-02,28.80913543701172,101.01647186279295,32.18000030517578,9.858400344848633,73.11000061035156,24.34435844421387,21.88395500183105,11.60747528076172,21.82013511657715,51.83775329589844,17.33432960510254,23.290000915527344,99.4226531982422,24.97891616821289,23.0416316986084
2018-05-03,28.61666679382324,101.0155258178711,32.18000030517578,9.859999656677246,73.11000061035156,24.33507537841797,21.88395500183105,11.626107215881348,21.82013511657715,51.44713973999024,16.590181350708008,23.290000915527344,99.4226531982422,25.03922462463379,23.0416316986084
2018-05-04,29.02141571044922,101.0441665649414,32.18000030517578,9.819199562072754,73.11000061035156,24.59504699707031,21.88395500183105,11.5515775680542,21.82013511657715,52.21884155273438,17.027915954589847,23.290000915527344,99.4226531982422,25.65402412414551,23.068073272705078
2018-05-07,29.05915641784668,101.05371856689452,32.18000030517578,9.800000190734863,73.11000061035156,24.771453857421875,21.903751373291016,11.63542366027832,21.815523147583008,52.20930862426758,17.027915954589847,22.690000534057614,99.4226531982422,26.0950927734375,23.068073272705078
2018-05-08,29.049718856811523,101.0546875,31.459999084472656,9.850000381469727,73.11000061035156,24.771453857421875,21.903751373291016,11.588841438293455,21.7418270111084,52.15214538574219,16.94036865234375,22.690000534057614,99.4226531982422,26.18510818481445,23.068073272705078
2018-05-09,29.304458618164066,101.05850219726562,31.70000076293945,9.850000381469727,73.11000061035156,24.78073692321777,21.903751373291016,11.579527854919435,21.73353576660156,52.45702362060547,16.984138488769528,22.690000534057614,99.4226531982422,26.10409164428711,23.068073272705078
2018-05-10,29.38465881347656,101.05371856689452,31.520000457763672,9.850000381469727,73.11000061035156,24.9571475982666,21.58702278137207,11.616791725158693,21.807233810424805,52.83810806274414,16.94036865234375,22.60000038146973,99.4226531982422,26.10409164428711,23.068073272705078
2018-05-11,29.46957015991211,101.05371856689452,30.899999618530273,9.850000381469727,73.11000061035156,24.910724639892575,21.34947395324707,11.63542366027832,21.82013511657715,52.82858276367188,17.203006744384766,22.84000015258789,99.4226531982422,26.10409164428711,23.07939910888672
2018-05-14,29.44598388671875,101.07280731201172,31.15999984741211,9.850000381469727,73.11000061035156,24.68789291381836,21.22080421447754,11.648968696594238,21.82750129699707,52.876220703125,17.159235000610348,22.88999938964844,99.4226531982422,26.32912826538086,23.07939910888672
2018-05-15,29.35163688659668,101.07280731201172,31.239999771118164,9.84000015258789,73.11000061035156,24.20509147644043,21.22080421447754,11.602259635925293,21.737213134765625,52.82858276367188,17.027915954589847,22.88999938964844,99.4226531982422,26.239116668701172,23.07939910888672
2018-05-16,29.39409446716309,101.07280731201172,31.239999771118164,9.84000015258789,73.11000061035156,24.15866851806641,21.22080421447754,11.592916488647461,21.668123245239254,53.20966720581055,16.94036865234375,22.84000015258789,99.4226531982422,26.26612091064453,22.95663833618164
2018-05-17,29.464853286743164,101.11100769042969,32.150001525878906,9.84000015258789,73.11000061035156,23.99154090881348,21.22080421447754,11.57423496246338,21.668123245239254,53.4764404296875,17.640743255615234,22.84000015258789,99.4226531982422,26.25705528259277,22.95663833618164
2018-05-18,29.32332992553711,101.11100769042969,32.150001525878906,9.84000015258789,73.11000061035156,24.010112762451172,21.22080421447754,11.583575248718262,21.7234001159668,53.34304809570313,17.640743255615234,22.75,99.4226531982422,25.90357780456543,22.95663833618164
2018-05-21,29.512025833129886,101.11577606201172,32.150001525878906,9.899999618530273,73.11000061035156,24.26079750061035,21.22080421447754,11.564892768859865,21.7234001159668,53.71461486816406,17.68451499938965,23.0,99.4226531982422,25.81294250488281,22.95663833618164
2018-05-22,29.57806968688965,101.11577606201172,32.150001525878906,9.899999618530273,73.11000061035156,24.33507537841797,21.22080421447754,11.602259635925293,21.717872619628906,53.44784927368164,17.269346237182614,23.40999984741211,99.4226531982422,25.81294250488281,22.95663833618164
2018-05-23,29.455419540405273,101.11577606201172,31.85000038146973,9.859999656677246,73.11000061035156,24.59504699707031,21.22080421447754,11.611600875854492,21.7418270111084,53.32400131225586,17.401845932006836,23.08300018310547,99.4226531982422,25.81294250488281,22.95663833618164
2018-05-24,29.530895233154297,101.11577606201172,31.95000076293945,9.859999656677246,73.11000061035156,24.53933906555176,22.20068359375,11.648968696594238,21.83395004272461,53.36210632324219,17.887683868408203,23.08300018310547,99.4226531982422,25.740434646606445,22.95663833618164
2018-05-25,29.512025833129886,101.11577606201172,31.75,9.869999885559082,73.11000061035156,24.604331970214844,22.467927932739254,11.667651176452635,21.83395004272461,53.2573127746582,17.976016998291016,23.08300018310547,99.4226531982422,25.740434646606445,22.95663833618164
2018-05-29,29.43655014038086,101.11577606201172,31.940000534057614,9.869999885559082,73.11000061035156,24.734315872192386,23.46759796142578,11.73304271697998,21.940814971923828,52.76189804077149,18.020187377929688,23.45000076293945,99.4226531982422,25.740434646606445,22.95663833618164
2018-05-30,29.43655014038086,101.11577606201172,31.84000015258789,9.869999885559082,73.11000061035156,25.15212440490723,22.63619041442871,11.742384910583494,21.893829345703125,53.69556427001953,18.241024017333984,23.770000457763672,99.4226531982422,25.69511795043945,22.95663833618164
2018-05-31,29.596939086914066,101.11577606201172,31.70000076293945,9.869999885559082,73.11000061035156,25.105701446533203,22.903425216674805,11.69567584991455,21.89383125305176,53.00008010864258,17.666851043701172,24.10000038146973,99.4226531982422,25.77668571472168,23.018184661865234
2018-06-01,29.672422409057614,101.11577606201172,31.70000076293945,9.869999885559082,73.11000061035156,25.217119216918945,22.59659576416016,11.723699569702148,21.87533950805664,53.28589248657226,18.064353942871094,24.10000038146973,99.44056701660156,25.81294250488281,23.018184661865234
2018-06-04,29.776201248168945,101.11577606201172,31.70000076293945,9.869999885559082,73.11000061035156,25.40281105041504,22.269969940185547,11.68633270263672,21.84945297241211,53.49548721313477,18.506027221679688,23.899999618530273,99.44056701660156,26.51083374023437,23.018184661865234
2018-06-05,29.8516788482666,101.21603393554688,31.35000038146973,9.84000015258789,73.11000061035156,25.39352798461914,22.497617721557614,11.667651176452635,21.84945297241211,53.61934280395508,18.506027221679688,23.899999618530273,99.44056701660156,26.23892974853516,23.018184661865234
2018-06-06,30.00263595581055,101.2064971923828,31.25,9.84000015258789,73.11000061035156,25.39352798461914,22.12150382995605,11.667651176452635,21.782886505126953,53.80036544799805,18.815195083618164,24.15999984741211,99.44056701660156,26.19361114501953,23.018184661865234
2018-06-07,30.02150535583496,101.19695281982422,31.25,9.84000015258789,72.41000366210938,25.41209983825684,22.12150382995605,11.611600875854492,21.838354110717773,54.14334106445313,18.771026611328125,24.15999984741211,99.44056701660156,26.148292541503906,23.018184661865234
2018-06-08,30.02150535583496,101.24468231201172,31.25,9.84000015258789,72.41000366210938,25.467803955078125,22.368946075439453,11.63028335571289,21.838354110717773,54.22908401489258,18.99186515808105,24.15999984741211,99.44056701660156,24.951906204223636,23.018184661865234
2018-06-11,30.02150535583496,101.26378631591795,31.25,9.84000015258789,72.41000366210938,25.41209983825684,21.88395500183105,11.592916488647461,21.765323638916016,54.61970520019531,18.99186515808105,24.15999984741211,99.44056701660156,26.10297775268555,23.04944038391113
2018-06-12,30.323415756225586,101.24468231201172,31.25,9.84000015258789,72.41000366210938,25.569934844970703,21.88395500183105,11.583575248718262,21.765323638916016,54.42916488647461,18.94769859313965,23.96999931335449,99.44056701660156,26.51083374023437,23.04944038391113
2018-06-13,30.25265693664551,101.25423431396484,31.20000076293945,9.880000114440918,72.41000366210938,25.12427520751953,21.88395500183105,11.57423496246338,21.765323638916016,54.24813842773438,18.99186515808105,23.96999931335449,99.44056701660156,27.67097091674805,23.04944038391113
