Date,High,Low,Open,Close,Volume,Adj Close
2020-03-02,26.75,25.972000122070312,26.350000381469727,26.73699951171875,315500,26.73699951171875
2020-03-03,26.829999923706055,26.15999984741211,26.700000762939453,26.229999542236328,266000,26.229999542236328
2020-03-04,27.0,26.56999969482422,26.59000015258789,27.0,14000,27.0
2020-03-05,26.768999099731445,26.18000030517578,26.625,26.298999786376953,87400,26.298999786376953
2020-03-06,26.225000381469727,25.520000457763672,25.81999969482422,26.030000686645508,87400,26.030000686645508
2020-03-09,25.09000015258789,24.639999389648438,25.09000015258789,24.639999389648438,109600,24.639999389648438
2020-03-10,25.450000762939453,24.520000457763672,25.25,25.309999465942383,40800,25.309999465942383
2020-03-11,25.09000015258789,24.329999923706055,25.09000015258789,24.56599998474121,25900,24.56599998474121
2020-03-12,23.674999237060547,22.93199920654297,23.610000610351562,22.93199920654297,17600,22.93199920654297
2020-03-13,24.1200008392334,22.76300048828125,23.132999420166016,24.1200008392334,41900,24.1200008392334
2020-03-16,23.09000015258789,22.114999771118164,23.0,22.114999771118164,7200,22.114999771118164
2020-03-17,22.93000030517578,22.030000686645508,22.09000015258789,22.790000915527344,16100,22.790000915527344
2020-03-18,22.149999618530273,21.0,22.1299991607666,21.84000015258789,10900,21.84000015258789
2020-03-19,22.709999084472656,21.690000534057617,21.799999237060547,22.29599952697754,12400,22.29599952697754
2020-03-20,22.270000457763672,21.3700008392334,22.239999771118164,21.3700008392334,15600,21.3700008392334
2020-03-23,21.378999710083008,20.841999053955078,21.378999710083008,21.21299934387207,19800,21.21299934387207
2020-03-24,22.773000717163086,22.454999923706055,22.514999389648438,22.773000717163086,2100,22.773000717163086
2020-03-25,23.34000015258789,22.670000076293945,22.81999969482422,22.799999237060547,24900,22.799999237060547
2020-03-26,23.83099937438965,22.6200008392334,22.6200008392334,23.83099937438965,1600,23.83099937438965
2020-03-27,23.719999313354492,23.260000228881836,23.290000915527344,23.28499984741211,11300,23.28499984741211
2020-03-30,23.770000457763672,23.190000534057617,23.190000534057617,23.65999984741211,6300,23.65999984741211
2020-03-31,23.950000762939453,23.549999237060547,23.549999237060547,23.59000015258789,11300,23.59000015258789
2020-04-01,23.110000610351562,22.75,23.0,22.770999908447266,131800,22.770999908447266
2020-04-02,23.19099998474121,22.860000610351562,23.030000686645508,23.19099998474121,7100,23.19099998474121
2020-04-03,23.059999465942383,22.959999084472656,23.059999465942383,23.04199981689453,9600,23.04199981689453
2020-04-06,24.225000381469727,23.549999237060547,23.549999237060547,24.225000381469727,25700,24.225000381469727
2020-04-07,24.799999237060547,24.25200080871582,24.75,24.25200080871582,6600,24.25200080871582
2020-04-08,24.766000747680664,24.606000900268555,24.606000900268555,24.73200035095215,4000,24.73200035095215
